id,status,reason,image,gt,source_dataset,source_name,source_code,source_title,publisher,publication_year,source_material,source_category,sample_type,scene,difficulty,script_mix,detected_script_mix,score_included,official_eval_layer,gold_label_status,gt_source,source_package,original_id,original_image,page_file,page,box,part,region_kind,has_digit,gt_chars,gt_nonspace_chars,gt_lines,yi_chars,han_chars,latin_chars,digit_chars
liangshan_yi_grammar_line_000253,included,,images/liangshan_yi_grammar_line_000253.png,⑧ꀉꑳꂷꅊꇌꅈꇌꃅꇁꀐ。一个小孩跌跌撞撞地走,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00253_liangshan_grammar__liangshan_grammar_p055_grammar_mixed_special__v3_box_013__body_line,images/book_00253_liangshan_grammar__liangshan_grammar_p055_grammar_mixed_special__v3_box_013__body_line.png,liangshan_grammar_p055_grammar_mixed_special.png,55,13,,,True,22,22,1,10,10,0,1
liangshan_yi_grammar_line_000254,included,,images/liangshan_yi_grammar_line_000254.png,⑨ꂄꌠꌌꇁ拿好的来。,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00254_liangshan_grammar__liangshan_grammar_p055_grammar_mixed_special__v3_box_016__body_line,images/book_00254_liangshan_grammar__liangshan_grammar_p055_grammar_mixed_special__v3_box_016__body_line.png,liangshan_grammar_p055_grammar_mixed_special.png,55,16,,,True,10,10,1,4,4,0,1
liangshan_yi_grammar_line_000255,included,,images/liangshan_yi_grammar_line_000255.png,⑩ꈁꂄꀕꌠꌌꇁ拿最好的来。,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00255_liangshan_grammar__liangshan_grammar_p055_grammar_mixed_special__v3_box_017__body_line,images/book_00255_liangshan_grammar__liangshan_grammar_p055_grammar_mixed_special__v3_box_017__body_line.png,liangshan_grammar_p055_grammar_mixed_special.png,55,17,,,False,13,13,1,6,5,0,0
liangshan_yi_grammar_line_000256,included,,images/liangshan_yi_grammar_line_000256.png,①ꀙꏢꇓꈓꀉꒉꐯꀉꒉ。北京市很大。,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00256_liangshan_grammar__liangshan_grammar_p098_grammar_mixed_special__v3_box_009__body_line,images/book_00256_liangshan_grammar__liangshan_grammar_p098_grammar_mixed_special__v3_box_009__body_line.png,liangshan_grammar_p098_grammar_mixed_special.png,98,9,,,True,17,17,1,9,5,0,1
liangshan_yi_grammar_line_000257,included,,images/liangshan_yi_grammar_line_000257.png,②ꃅꇫꀃꑍꃄꂿꁧꀐ。木果今天耕地去了。,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00257_liangshan_grammar__liangshan_grammar_p098_grammar_mixed_special__v3_box_010__body_line,images/book_00257_liangshan_grammar__liangshan_grammar_p098_grammar_mixed_special__v3_box_010__body_line.png,liangshan_grammar_p098_grammar_mixed_special.png,98,10,,,True,19,19,1,8,8,0,1
liangshan_yi_grammar_line_000258,included,,images/liangshan_yi_grammar_line_000258.png,③ꀃꑍꅂꋍꑍꉬ。今天是初一。,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00258_liangshan_grammar__liangshan_grammar_p098_grammar_mixed_special__v3_box_011__body_line,images/book_00258_liangshan_grammar__liangshan_grammar_p098_grammar_mixed_special__v3_box_011__body_line.png,liangshan_grammar_p098_grammar_mixed_special.png,98,11,,,True,14,14,1,6,5,0,1
liangshan_yi_grammar_line_000259,included,,images/liangshan_yi_grammar_line_000259.png,①ꋌꌩꏓꁧꀐ。他砍柴去了。,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00259_liangshan_grammar__liangshan_grammar_p098_grammar_mixed_special__v3_box_013__body_line,images/book_00259_liangshan_grammar__liangshan_grammar_p098_grammar_mixed_special__v3_box_013__body_line.png,liangshan_grammar_p098_grammar_mixed_special.png,98,13,,,True,13,13,1,5,5,0,1
liangshan_yi_grammar_line_000260,included,,images/liangshan_yi_grammar_line_000260.png,②ꉪꀃꑍꋚꑍꐚꋠ。我们今天吃两顿饭。,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00260_liangshan_grammar__liangshan_grammar_p098_grammar_mixed_special__v3_box_014__body_line,images/book_00260_liangshan_grammar__liangshan_grammar_p098_grammar_mixed_special__v3_box_014__body_line.png,liangshan_grammar_p098_grammar_mixed_special.png,98,14,,,True,18,18,1,7,8,0,1
liangshan_yi_grammar_line_000261,included,,images/liangshan_yi_grammar_line_000261.png,③ꈀꄸꑌꄡꏈꃅꄉ！大家别闹！,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00261_liangshan_grammar__liangshan_grammar_p098_grammar_mixed_special__v3_box_015__body_line,images/book_00261_liangshan_grammar__liangshan_grammar_p098_grammar_mixed_special__v3_box_015__body_line.png,liangshan_grammar_p098_grammar_mixed_special.png,98,15,,,True,14,14,1,7,4,0,1
liangshan_yi_grammar_line_000262,included,,images/liangshan_yi_grammar_line_000262.png,①ꋍꏣꌠꊰꑾ，ꋍꒀꌠꊯꑭ。,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00262_liangshan_grammar__liangshan_grammar_p098_grammar_mixed_special__v3_box_017__body_line,images/book_00262_liangshan_grammar__liangshan_grammar_p098_grammar_mixed_special__v3_box_017__body_line.png,liangshan_grammar_p098_grammar_mixed_special.png,98,17,,,True,13,13,1,10,0,0,1
liangshan_yi_grammar_line_000263,included,,images/liangshan_yi_grammar_line_000263.png,①ꉢꋌꅣ。我打他。（主动）,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00263_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_006__body_line,images/book_00263_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_006__body_line.png,liangshan_grammar_p141_grammar_mixed_special.png,141,6,,,True,13,13,1,3,5,0,1
liangshan_yi_grammar_line_000264,included,,images/liangshan_yi_grammar_line_000264.png,②ꉢꋌꅥꌦꅐꀐ。我被他打出血来了。（被动）,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00264_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_007__body_line,images/book_00264_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_007__body_line.png,liangshan_grammar_p141_grammar_mixed_special.png,141,7,,,True,21,21,1,6,10,0,1
liangshan_yi_grammar_line_000265,included,,images/liangshan_yi_grammar_line_000265.png,①ꋌꉢꎷꇁ。他来找我。（主动）,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00265_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_008__body_line,images/book_00265_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_008__body_line.png,liangshan_grammar_p141_grammar_mixed_special.png,141,8,,,True,15,15,1,4,6,0,1
liangshan_yi_grammar_line_000266,included,,images/liangshan_yi_grammar_line_000266.png,②ꋌꉢꎹꌊꇁꀐ。他被我找来了。（被动）,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00266_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_009__body_line,images/book_00266_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_009__body_line.png,liangshan_grammar_p141_grammar_mixed_special.png,141,9,,,True,19,19,1,6,8,0,1
liangshan_yi_grammar_line_000267,included,,images/liangshan_yi_grammar_line_000267.png,①ꋌꉡꂿꀐ。他看见我了，（主动）,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00267_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_015__body_line,images/book_00267_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_015__body_line.png,liangshan_grammar_p141_grammar_mixed_special.png,141,15,,,True,16,16,1,4,7,0,1
liangshan_yi_grammar_line_000268,included,,images/liangshan_yi_grammar_line_000268.png,②ꋌꉢꂿꀐ。他被我看见了。（被动）,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00268_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_016__body_line,images/book_00268_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_016__body_line.png,liangshan_grammar_p141_grammar_mixed_special.png,141,16,,,True,17,17,1,4,8,0,1
liangshan_yi_grammar_line_000269,included,,images/liangshan_yi_grammar_line_000269.png,①ꀉꑳꋋꇴꁧꀐ。孩子叫他去了。（主动）,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00269_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_017__body_line,images/book_00269_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_017__body_line.png,liangshan_grammar_p141_grammar_mixed_special.png,141,17,,,True,19,19,1,6,8,0,1
liangshan_yi_grammar_line_000270,included,,images/liangshan_yi_grammar_line_000270.png,②ꀉꑳꋌꇴꌊꇁꀐ。孩子被他叫来了。（被动）,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00270_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_018__body_line,images/book_00270_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_018__body_line.png,liangshan_grammar_p141_grammar_mixed_special.png,141,18,,,True,21,21,1,7,9,0,1
liangshan_yi_grammar_line_000271,included,,images/liangshan_yi_grammar_line_000271.png,ꁦꀕ？（去吗？），ꋟꀕ？（吃吗？）、ꃀꈿꀕ？（开会,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00271_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_001__body_line,images/book_00271_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_001__body_line.png,liangshan_grammar_p184_grammar_mixed_special.png,184,1,,,False,25,25,1,7,6,0,0
liangshan_yi_grammar_line_000272,included,,images/liangshan_yi_grammar_line_000272.png,①ꀃꑍꂷꉐꐛꀐ（ꐛ作谓语）。,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00272_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_005__body_line,images/book_00272_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_005__body_line.png,liangshan_grammar_p184_grammar_mixed_special.png,184,5,,,True,14,14,1,7,3,0,1
liangshan_yi_grammar_line_000273,included,,images/liangshan_yi_grammar_line_000273.png,②ꉪꄯꒉꀘ（ꀘ作谓语）。,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00273_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_006__body_line,images/book_00273_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_006__body_line.png,liangshan_grammar_p184_grammar_mixed_special.png,184,6,,,True,12,12,1,5,3,0,1
liangshan_yi_grammar_line_000274,included,,images/liangshan_yi_grammar_line_000274.png,③ꋌꏦꎫꁧꀐ（ꁧ作谓语）。,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00274_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_007__body_line,images/book_00274_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_007__body_line.png,liangshan_grammar_p184_grammar_mixed_special.png,184,7,,,True,13,13,1,6,3,0,1
liangshan_yi_grammar_line_000275,included,,images/liangshan_yi_grammar_line_000275.png,ꌶ（必须）：ꆏꁧꌶ。ꄡꑟ（应该）：ꎔꎗꃅꑘꁨ,,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00275_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_015__body_line,images/book_00275_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_015__body_line.png,liangshan_grammar_p184_grammar_mixed_special.png,184,15,,,False,22,22,1,11,4,0,0
luoe_teyi_line_000276,included,,images/luoe_teyi_line_000276.png,四、ꃰꎝ武哲73,,《勒俄特依》译注,luoe_teyi,《勒俄特依》译注,民族出版社,2017,扫描件,old_luoe_reference,line,old_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00276_luoe_teyi_annotated__luoe_teyi_annotated_p086_old_luoe_reference__v3_box_001__header_text_line,images/book_00276_luoe_teyi_annotated__luoe_teyi_annotated_p086_old_luoe_reference__v3_box_001__header_text_line.png,luoe_teyi_annotated_p086_old_luoe_reference.png,86,1,,,True,8,8,1,2,3,0,2
luoe_teyi_line_000277,included,,images/luoe_teyi_line_000277.png,八、ꏃꇖꊇꄮꍂ石尔俄特时代155,,《勒俄特依》译注,luoe_teyi,《勒俄特依》译注,民族出版社,2017,扫描件,old_luoe_reference,line,old_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00285_luoe_teyi_annotated__luoe_teyi_annotated_p168_old_luoe_reference__v3_box_001__header_text_line,images/book_00285_luoe_teyi_annotated__luoe_teyi_annotated_p168_old_luoe_reference__v3_box_001__header_text_line.png,luoe_teyi_annotated_p168_old_luoe_reference.png,168,1,,,True,16,16,1,5,7,0,3
luoe_teyi_line_000278,included,,images/luoe_teyi_line_000278.png,ꀱꇁꃪꈿꈍꐯꑟ，,,《勒俄特依》译注,luoe_teyi,《勒俄特依》译注,民族出版社,2017,扫描件,old_luoe_reference,line,old_print_pdf,easy,yi,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00292_luoe_teyi_annotated__luoe_teyi_annotated_p168_old_luoe_reference__v3_box_015__body_line,images/book_00292_luoe_teyi_annotated__luoe_teyi_annotated_p168_old_luoe_reference__v3_box_015__body_line.png,luoe_teyi_annotated_p168_old_luoe_reference.png,168,15,,,False,8,8,1,7,0,0,0
luoe_teyi_line_000279,included,,images/luoe_teyi_line_000279.png,十、ꌅꋦꁋ兹住地237,,《勒俄特依》译注,luoe_teyi,《勒俄特依》译注,民族出版社,2017,扫描件,old_luoe_reference,line,old_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00300_luoe_teyi_annotated__luoe_teyi_annotated_p250_old_luoe_reference__v3_box_019__header_text_line,images/book_00300_luoe_teyi_annotated__luoe_teyi_annotated_p250_old_luoe_reference__v3_box_019__header_text_line.png,luoe_teyi_annotated_p250_old_luoe_reference.png,250,19,,,True,11,11,1,3,4,0,3
luoe_teyi_line_000280,included,,images/luoe_teyi_line_000280.png,十二、ꈬꉻꋊꀨ古侯简谱319,,《勒俄特依》译注,luoe_teyi,《勒俄特依》译注,民族出版社,2017,扫描件,old_luoe_reference,line,old_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00309_luoe_teyi_annotated__luoe_teyi_annotated_p332_old_luoe_reference__v3_box_018__header_text_line,images/book_00309_luoe_teyi_annotated__luoe_teyi_annotated_p332_old_luoe_reference__v3_box_018__header_text_line.png,luoe_teyi_annotated_p332_old_luoe_reference.png,332,18,,,True,14,14,1,4,6,0,3
luoe_teyi_line_000281,included,,images/luoe_teyi_line_000281.png,ꐱꇁꀮꄮ①ꄃ。,,《勒俄特依》译注,luoe_teyi,《勒俄特依》译注,民族出版社,2017,扫描件,old_luoe_reference,line,old_print_pdf,medium,yi,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00317_luoe_teyi_annotated__luoe_teyi_annotated_p414_old_luoe_reference__v3_box_017__body_line,images/book_00317_luoe_teyi_annotated__luoe_teyi_annotated_p414_old_luoe_reference__v3_box_017__body_line.png,luoe_teyi_annotated_p414_old_luoe_reference.png,414,17,,,True,7,7,1,5,0,0,1
luoe_teyi_line_000282,included,,images/luoe_teyi_line_000282.png,十三、ꐈꆀꋊꀨ曲尼简谱401,,《勒俄特依》译注,luoe_teyi,《勒俄特依》译注,民族出版社,2017,扫描件,old_luoe_reference,line,old_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00318_luoe_teyi_annotated__luoe_teyi_annotated_p414_old_luoe_reference__v3_box_019__header_text_line,images/book_00318_luoe_teyi_annotated__luoe_teyi_annotated_p414_old_luoe_reference__v3_box_019__header_text_line.png,luoe_teyi_annotated_p414_old_luoe_reference.png,414,19,,,True,14,14,1,4,6,0,3
xuan_yi_2_line_000287,included,,images/xuan_yi_2_line_000287.png,ꎔꆏꇉꅶꎔ，美丽是森林美丽，,,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00323_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_002__body_line,images/book_00323_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_002__body_line.png,xuan_yi_2_p010_old_selection_same_batch.png,10,2,,,False,14,14,1,5,7,0,0
xuan_yi_2_line_000288,included,,images/xuan_yi_2_line_000288.png,ꇉꅶꎔꂸꐯ，但森林不是真正的美，,,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00324_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_003__body_line,images/book_00324_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_003__body_line.png,xuan_yi_2_p010_old_selection_same_batch.png,10,3,,,False,16,16,1,5,9,0,0
xuan_yi_2_line_000289,included,,images/xuan_yi_2_line_000289.png,ꇉꅶꌕꈄꀕ，静静的森林，,,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00325_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v4_box_004__part_001,images/book_00325_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v4_box_004__part_001.png,xuan_yi_2_p010_old_selection_same_batch.png,10,4,1,,False,12,12,1,5,5,0,0
xuan_yi_2_line_000290,included,,images/xuan_yi_2_line_000290.png,ꇉꅶꏸꁧꎔꄷꉬ。森林里长的漆树才是,,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00326_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v4_box_004__part_003,images/book_00326_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v4_box_004__part_003.png,xuan_yi_2_p010_old_selection_same_batch.png,10,4,3,,False,17,17,1,7,9,0,0
xuan_yi_2_line_000291,included,,images/xuan_yi_2_line_000291.png,ꎔꆏꅩꌺꎔꄷꉬ，美是女儿美，,,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,,True,base_603_reviewed,official_gold,human_checked_existing_eval,,book_00327_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_006__body_line,images/book_00327_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_006__body_line.png,xuan_yi_2_p010_old_selection_same_batch.png,10,6,,,False,14,14,1,7,5,0,0
